TIME,DV,YDESC,SUBJECT_GROUP,CL,COMPOUND,YTYPE,ID,mdv,TIME_UNIT,UNIT,AMT,STUDYID
44,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,31,1,h,ng/mL,.,.
68,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,31,1,h,ng/mL,.,.
94,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,31,1,h,ng/mL,.,.
18,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,32,1,h,ng/mL,.,.
44,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,32,1,h,ng/mL,.,.
68,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,32,1,h,ng/mL,.,.
94,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,32,1,h,ng/mL,.,.
18,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,33,1,h,ng/mL,.,.
44,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,33,1,h,ng/mL,.,.
68,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,33,1,h,ng/mL,.,.
94,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,33,1,h,ng/mL,.,.
18,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,34,1,h,ng/mL,.,.
44,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,34,1,h,ng/mL,.,.
68,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,34,1,h,ng/mL,.,.
94,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,34,1,h,ng/mL,.,.
18,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,35,1,h,ng/mL,.,.
44,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,35,1,h,ng/mL,.,.
68,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,35,1,h,ng/mL,.,.
94,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,35,1,h,ng/mL,.,.
18,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,36,1,h,ng/mL,.,.
44,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,36,1,h,ng/mL,.,.
68,6.045803333,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,36,0,h,ng/mL,.,.
94,125.3354667,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,36,0,h,ng/mL,.,.
0,0,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,1,h,ng/mL,.,.
3,2.778876667,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
6,6.77636,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
9,13.70378667,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
12,20.22286333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
15,27.41834333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
18,33.34466333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
21,39.88647667,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
24,43.58868,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
27,50.13258333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
30,53.68137333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
33,57.49915667,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
36,61.49359,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
39,63.23342333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
42,65.85139333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
45,68.50452333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
48,70.88541,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
51,72.49166667,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
54,75.26315667,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
57,76.01263333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
60,77.77252,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
63,79.77372333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
66,81.80854667,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
69,83.31715333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
72,85.71765,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
77,86.42381667,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
81,89.237642,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
85,91.12804467,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
89,91.775127,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
93,91.021282,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
97,93.18324533,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
101,94.42953867,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
105,95.06376033,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
109,95.779511,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
113,96.501498,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
117,96.86191967,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
121,97.36816233,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
125,97.610066,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
129,98.23878267,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
133,98.573664,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
137,98.358344,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
141,98.71820533,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
145,98.82185967,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
149,99.14879467,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
153,99.272032,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
157,99.390874,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
161,99.18117867,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
165,99.42306833,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
169,99.43343333,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
173,99.61112,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
177,99.583094,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
181,99.557563,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
185,99.61603667,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
189,99.59169967,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,16,0,h,ng/mL,.,.
0,0,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,15,1,h,ng/mL,.,.
3,2.02023,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,15,0,h,ng/mL,.,.
6,4.642655,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,15,0,h,ng/mL,.,.
9,12.083805,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,15,0,h,ng/mL,.,.
12,19.43261,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,15,0,h,ng/mL,.,.
15,26.64739,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,15,0,h,ng/mL,.,.
18,31.383835,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,15,0,h,ng/mL,.,.
21,35.91145,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,15,0,h,ng/mL,.,.
24,39.64674,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,15,0,h,ng/mL,.,.
27,42.383535,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,15,0,h,ng/mL,.,.
30,43.31321,Cells,HighExprLowAffinity,HighExpr,LowAffinity,6,15,0,h,ng/mL,.,.
